AwardID,teams,hub,site,node,AwardTitle,Agency,AwardEffectiveDate,AwardExpirationDate,AwardTotalIntnAmount,AwardAmount,AwardInstrument,Organization_Code,Directorate_Abbreviation,Directorate_LongName,Division_Abbreviation,Division_LongName,Year,sbir,sbir_1,sbir_2,sttr,sttr_1,sttr_2
2324992,1,,,,I-Corps:  Catalytic Porous Organic Polymers,NSF,6/1/23,12/31/24,50000,50000,Standard Grant,15030000,TIP,"Dir for Tech, Innovation, & Partnerships",TI,Translational Impacts,2023,0,0,0,0,0,0
2037874,1,,,,I-Corps:  Cell Culture Platform Using Engineered Micropatterns to Control Differentiation,NSF,8/1/20,1/31/23,50000,50000,Standard Grant,15030000,TIP,"Dir for Tech, Innovation, & Partnerships",TI,Translational Impacts,2020,0,0,0,0,0,0
1445355,1,,,,I-Corps:  Cell Failure Analysis of Lithium-ion Batteries,NSF,7/1/14,11/30/15,50000,50000,Standard Grant,15030000,TIP,"Dir for Tech, Innovation, & Partnerships",TI,Translational Impacts,2014,0,0,0,0,0,0
2229505,1,,,,I-Corps:  Cell-free Biosensors,NSF,7/1/22,3/31/23,50000,50000,Standard Grant,15030000,TIP,"Dir for Tech, Innovation, & Partnerships",TI,Translational Impacts,2022,0,0,0,0,0,0
1463098,1,,,,I-Corps:  CELLDIPS-Cell Discovery Platforms for commercial and educational applications,NSF,12/1/14,5/31/16,50000,50000,Standard Grant,15030000,TIP,"Dir for Tech, Innovation, & Partnerships",TI,Translational Impacts,2014,0,0,0,0,0,0
2031833,1,,,,I-Corps:  Chalcogenide Hybrid Inorganic/Organic Polymers (CHIPs) for Infrared Thermal Imaging Technologies,NSF,8/1/20,12/31/22,50000,50000,Standard Grant,15030000,TIP,"Dir for Tech, Innovation, & Partnerships",TI,Translational Impacts,2020,0,0,0,0,0,0
2231592,1,,,,I-Corps:  Chemical Fuel-Powered Braille Displays,NSF,7/1/22,6/30/23,50000,50000,Standard Grant,15030000,TIP,"Dir for Tech, Innovation, & Partnerships",TI,Translational Impacts,2022,0,0,0,0,0,0
2134823,1,,,,I-Corps:  Chemical processes for preparation of diagnostic agents for Positron Emission Tomography imaging,NSF,7/15/21,12/31/22,50000,50000,Standard Grant,15030000,TIP,"Dir for Tech, Innovation, & Partnerships",TI,Translational Impacts,2021,0,0,0,0,0,0
2017396,1,,,,I-Corps:  Chemometric fluorescence microscopic imaging and virtual staining for rapid label-free histopathology,NSF,5/15/20,12/31/22,50000,50000,Standard Grant,15030000,TIP,"Dir for Tech, Innovation, & Partnerships",TI,Translational Impacts,2020,0,0,0,0,0,0
1638508,1,,,,I-Corps:  Child Tracking and Detection - A Public Safety Application Through Mobile Crowd-Sensing,NSF,5/15/16,10/31/17,50000,50000,Standard Grant,15030000,TIP,"Dir for Tech, Innovation, & Partnerships",TI,Translational Impacts,2016,0,0,0,0,0,0
2029811,1,,,,I-Corps:  Chip-scale laser ranging module for precision autonomous navigation and vehicular safety,NSF,6/1/20,11/30/20,50000,50000,Standard Grant,15030000,TIP,"Dir for Tech, Innovation, & Partnerships",TI,Translational Impacts,2020,0,0,0,0,0,0
2140988,1,,,,I-Corps:  Chlorine-Free Water Disinfection System,NSF,8/1/21,7/31/22,50000,50000,Standard Grant,15030000,TIP,"Dir for Tech, Innovation, & Partnerships",TI,Translational Impacts,2021,0,0,0,0,0,0
1837886,1,,,,I-Corps:  Chlorite and Chlorite Dismutase Mediated Continuous Bioprocessing Hygiene Control,NSF,7/1/18,12/31/19,50000,50000,Standard Grant,15030000,TIP,"Dir for Tech, Innovation, & Partnerships",TI,Translational Impacts,2018,0,0,0,0,0,0
1560579,1,,,,I-Corps:  Clean Water by Nature,NSF,9/15/15,2/28/17,50000,50000,Standard Grant,15030000,TIP,"Dir for Tech, Innovation, & Partnerships",TI,Translational Impacts,2015,0,0,0,0,0,0
1639162,1,,,,I-Corps:  Click Brain Analysis Package for Neurological Disorders,NSF,5/15/16,7/31/17,50000,50000,Standard Grant,15030000,TIP,"Dir for Tech, Innovation, & Partnerships",TI,Translational Impacts,2016,0,0,0,0,0,0
1244990,1,,,,I-Corps:  Clinical Grade Microelectromechanical Neurostimulators,NSF,7/1/12,5/31/13,50000,50000,Standard Grant,15030000,TIP,"Dir for Tech, Innovation, & Partnerships",TI,Translational Impacts,2012,0,0,0,0,0,0
2311169,1,,,,I-Corps:  Clinical Opportunities for Lens Free Holographic Urinalysis,NSF,5/1/23,4/30/25,50000,50000,Standard Grant,15030000,TIP,"Dir for Tech, Innovation, & Partnerships",TI,Translational Impacts,2023,0,0,0,0,0,0
1634613,1,,,,I-Corps:  Cloud apps for animals: cutting costs and improving welfare,NSF,4/1/16,12/31/17,50000,50000,Standard Grant,15030000,TIP,"Dir for Tech, Innovation, & Partnerships",TI,Translational Impacts,2016,0,0,0,0,0,0
1343665,1,,,,I-Corps:  Cloud-based Advanced Planning & Scheduling Tools for Manufacturing Systems,NSF,7/1/13,12/31/13,50000,50000,Standard Grant,15030000,TIP,"Dir for Tech, Innovation, & Partnerships",TI,Translational Impacts,2013,0,0,0,0,0,0
1249278,1,,,,I-Corps:  Cloud-Based Mobile Video Encoding Service,NSF,7/1/12,6/30/13,50000,50000,Standard Grant,15030000,TIP,"Dir for Tech, Innovation, & Partnerships",TI,Translational Impacts,2012,0,0,0,0,0,0
1340974,1,,,,I-Corps:  Cloud-based Water Resources Simulations,NSF,6/1/13,11/30/13,50000,50000,Standard Grant,15030000,TIP,"Dir for Tech, Innovation, & Partnerships",TI,Translational Impacts,2013,0,0,0,0,0,0
2202071,1,,,,I-Corps:  CO2 hydrate production for large-scale CO2 sequestration,NSF,3/15/22,12/31/23,50000,50000,Standard Grant,15030000,TIP,"Dir for Tech, Innovation, & Partnerships",TI,Translational Impacts,2022,0,0,0,0,0,0
1356639,1,,,,I-Corps:  CO2 Insufflator for Minimally Invasive Procedures,NSF,10/1/13,6/30/14,50000,50000,Standard Grant,15030000,TIP,"Dir for Tech, Innovation, & Partnerships",TI,Translational Impacts,2013,0,0,0,0,0,0
1359492,1,,,,I-Corps:  CodeSpells: Game-Based Education in American Schools,NSF,1/1/14,6/30/15,50000,50000,Standard Grant,15030000,TIP,"Dir for Tech, Innovation, & Partnerships",TI,Translational Impacts,2013,0,0,0,0,0,0
2129752,1,,,,I-Corps:  Coffee Bean Conversion as a Direct Additive Flavoring to Food and Beverage Products,NSF,5/15/21,6/30/23,50000,50000,Standard Grant,15030000,TIP,"Dir for Tech, Innovation, & Partnerships",TI,Translational Impacts,2021,0,0,0,0,0,0
2232026,1,,,,I-Corps:  Collaborative robotics using discrete variable stiffness actuators,NSF,8/1/22,8/31/23,50000,50000,Standard Grant,15030000,TIP,"Dir for Tech, Innovation, & Partnerships",TI,Translational Impacts,2022,0,0,0,0,0,0
1445177,1,,,,I-Corps:  Combination targeted drug design for personalized cancer therapy,NSF,7/1/14,12/31/16,50000,50000,Standard Grant,15030000,TIP,"Dir for Tech, Innovation, & Partnerships",TI,Translational Impacts,2014,0,0,0,0,0,0
2139617,1,,,,"I-Corps:  Combinatorial phage display for the development of specific, single target biopesticides against invasive plant pathogens",NSF,8/1/21,7/31/24,50000,50000,Standard Grant,15030000,TIP,"Dir for Tech, Innovation, & Partnerships",TI,Translational Impacts,2021,0,0,0,0,0,0
1216839,1,,,,I-Corps:  Combining Machine Vision and Crowdsourcing for Convenient and Accurate Image Annotation,NSF,3/1/12,8/31/12,50000,50000,Standard Grant,15030000,TIP,"Dir for Tech, Innovation, & Partnerships",TI,Translational Impacts,2012,0,0,0,0,0,0
1342664,1,,,,I-Corps:  Comercializing a privacy-preserving cloud computing platform,NSF,7/1/13,12/31/14,50000,50000,Standard Grant,15030000,TIP,"Dir for Tech, Innovation, & Partnerships",TI,Translational Impacts,2013,0,0,0,0,0,0
1535803,1,,,,I-Corps:  Commercial Assessment and Development of a New Technology for Bio-sourced Nylons 11-13 Production.,NSF,7/1/15,12/31/15,50000,50000,Standard Grant,15030000,TIP,"Dir for Tech, Innovation, & Partnerships",TI,Translational Impacts,2015,0,0,0,0,0,0
1401396,1,,,,I-Corps:  Commercial Assessment and Development of Anti-Fouling Composite Coating,NSF,1/1/14,12/31/14,50000,50000,Standard Grant,15030000,TIP,"Dir for Tech, Innovation, & Partnerships",TI,Translational Impacts,2014,0,0,0,0,0,0
1339070,1,,,,I-Corps:  Commercial potential for diagnostics and a vaccine targeting epidemic Aeromonas hydrophila,NSF,5/1/13,10/31/14,50000,50000,Standard Grant,15030000,TIP,"Dir for Tech, Innovation, & Partnerships",TI,Translational Impacts,2013,0,0,0,0,0,0
1355957,1,,,,I-Corps:  Commercial potential of exploiting synthetic microbial consortia for efficient production of fuels/chemicals from cellulosic biomass,NSF,10/1/13,3/31/14,50000,50000,Standard Grant,15030000,TIP,"Dir for Tech, Innovation, & Partnerships",TI,Translational Impacts,2013,0,0,0,0,0,0
1455053,1,,,,I-Corps:  Commercial Software Testing Cyberlearning Environment (WReSTT-Com),NSF,9/1/14,2/28/15,50000,50000,Standard Grant,15030000,TIP,"Dir for Tech, Innovation, & Partnerships",TI,Translational Impacts,2014,0,0,0,0,0,0
1839130,1,,,,I-Corps:  Commercial Viability Discovery of the Elastic Filament Velocimeetry,NSF,7/1/18,12/31/18,50000,50000,Standard Grant,15030000,TIP,"Dir for Tech, Innovation, & Partnerships",TI,Translational Impacts,2018,0,0,0,0,0,0
1535586,1,,,,I-Corps:  Commercialization Evaluation of a Antibiotic Delivery System for Tb,NSF,5/15/15,4/30/16,50000,50000,Standard Grant,15030000,TIP,"Dir for Tech, Innovation, & Partnerships",TI,Translational Impacts,2015,0,0,0,0,0,0
1401801,1,,,,I-Corps:  Commercialization Feasibility for a Polymer Technology Based on Renewables,NSF,3/1/14,8/31/14,50000,50000,Standard Grant,15030000,TIP,"Dir for Tech, Innovation, & Partnerships",TI,Translational Impacts,2014,0,0,0,0,0,0
1464153,1,,,,I-Corps:  Commercialization Feasibility of a Novel Electronic Tongue,NSF,11/1/14,4/30/16,50000,50000,Standard Grant,15030000,TIP,"Dir for Tech, Innovation, & Partnerships",TI,Translational Impacts,2014,0,0,0,0,0,0
1449592,1,,,,I-Corps:  Commercialization Feasibility Of an In-situ Sensor For Vehicular Impact Monitoring System,NSF,7/1/14,8/31/15,50000,50000,Standard Grant,15030000,TIP,"Dir for Tech, Innovation, & Partnerships",TI,Translational Impacts,2014,0,0,0,0,0,0
1261136,1,,,,I-Corps:  Commercialization Feasibility of Biodegradable Thermoplastics Cornstarch (TPS) Hybrid Multi-layer Blown Films and 3D Printing Filaments by Novel Processes,NSF,10/1/12,3/31/14,50000,50000,Standard Grant,15030000,TIP,"Dir for Tech, Innovation, & Partnerships",TI,Translational Impacts,2012,0,0,0,0,0,0
1439273,1,,,,I-Corps:  Commercialization Feasibility Research and Demonstration Preparation for Fiber Optic Ultrasound Transducers,NSF,5/1/14,10/31/14,50000,50000,Standard Grant,15030000,TIP,"Dir for Tech, Innovation, & Partnerships",TI,Translational Impacts,2014,0,0,0,0,0,0
1355268,1,,,,I-Corps:  Commercialization Feasibility Research and Demonstration Preparation for Increasing Cognitive Femtocell Network Capacity,NSF,10/1/13,3/31/15,50000,66000,Standard Grant,15030000,TIP,"Dir for Tech, Innovation, & Partnerships",TI,Translational Impacts,2013,0,0,0,0,0,0
1158737,1,,,,I-Corps:  Commercialization Feasibility Research and Demonstration Preparation for Privacy-Preserving Location Based Services,NSF,10/1/11,3/31/13,50000,50000,Standard Grant,15030000,TIP,"Dir for Tech, Innovation, & Partnerships",TI,Translational Impacts,2011,0,0,0,0,0,0
1246330,1,,,,I-Corps:  Commercialization Feasibility Research and Demonstration Preparation for Production of Bio-adhesive from Animal Waste,NSF,7/1/12,12/31/13,50000,50000,Standard Grant,15030000,TIP,"Dir for Tech, Innovation, & Partnerships",TI,Translational Impacts,2012,0,0,0,0,0,0
1264047,1,,,,I-Corps:  Commercialization Feasibility Research and Demonstration Preparation for Third-Party Localization Toolkits,NSF,10/1/12,3/31/14,50000,50000,Standard Grant,15030000,TIP,"Dir for Tech, Innovation, & Partnerships",TI,Translational Impacts,2012,0,0,0,0,0,0
1449747,1,,,,I-Corps:  Commercialization feasibility research of animation-projection ExpressionBots,NSF,7/1/14,12/31/15,50000,50000,Standard Grant,15030000,TIP,"Dir for Tech, Innovation, & Partnerships",TI,Translational Impacts,2014,0,0,0,0,0,0
1401669,1,,,,I-Corps:  Commercialization Feasibility Study of Mesocale Planar Heliostats,NSF,1/1/14,4/30/16,50000,50000,Standard Grant,15030000,TIP,"Dir for Tech, Innovation, & Partnerships",TI,Translational Impacts,2014,0,0,0,0,0,0
1616592,1,,,,I-Corps:  Commercialization for an Autonomous Attitude Determination and Control Technology,NSF,1/1/16,6/30/16,50000,50000,Standard Grant,15030000,TIP,"Dir for Tech, Innovation, & Partnerships",TI,Translational Impacts,2016,0,0,0,0,0,0
1540660,1,,,,I-Corps:  Commercialization Investigation of the Genomic Prescribing System,NSF,5/15/15,10/31/16,50000,50000,Standard Grant,15030000,TIP,"Dir for Tech, Innovation, & Partnerships",TI,Translational Impacts,2015,0,0,0,0,0,0
1639826,1,,,,I-Corps:  Commercialization Investigation of the Navipoint Clinical Genomics Platform,NSF,5/1/16,10/31/16,50000,50000,Standard Grant,15030000,TIP,"Dir for Tech, Innovation, & Partnerships",TI,Translational Impacts,2016,0,0,0,0,0,0
1535811,1,,,,I-Corps:  Commercialization of a City Scale Weather Radar,NSF,4/15/15,12/31/15,50000,50000,Standard Grant,15030000,TIP,"Dir for Tech, Innovation, & Partnerships",TI,Translational Impacts,2015,0,0,0,0,0,0
1507500,1,,,,I-Corps:  Commercialization of a Decontamination Process for Powders for Transparent Ceramics,NSF,12/1/14,8/31/15,50000,50000,Standard Grant,15030000,TIP,"Dir for Tech, Innovation, & Partnerships",TI,Translational Impacts,2015,0,0,0,0,0,0
1450117,1,,,,I-Corps:  Commercialization of A High Throughput Cell Mechanical Stimulator,NSF,8/1/14,1/31/16,50000,50000,Standard Grant,15030000,TIP,"Dir for Tech, Innovation, & Partnerships",TI,Translational Impacts,2014,0,0,0,0,0,0
1445933,1,,,,I-Corps:  Commercialization of a Mercury Calibration Device,NSF,7/1/14,12/31/14,50000,50000,Standard Grant,15030000,TIP,"Dir for Tech, Innovation, & Partnerships",TI,Translational Impacts,2014,0,0,0,0,0,0
1357634,1,,,,I-Corps:  Commercialization of a Multi-Purpose Gripper,NSF,10/1/13,12/31/14,50000,50000,Standard Grant,15030000,TIP,"Dir for Tech, Innovation, & Partnerships",TI,Translational Impacts,2013,0,0,0,0,0,0
1450427,1,,,,"I-Corps:  Commercialization of a Novel, Low-Energy Homogenizer Technology for Algal Oil Extraction",NSF,7/1/14,5/31/15,50000,50000,Standard Grant,15030000,TIP,"Dir for Tech, Innovation, & Partnerships",TI,Translational Impacts,2014,0,0,0,0,0,0
1507392,1,,,,I-Corps:  Commercialization of a Passive Aquatic Listener (PAL) Sensorfor Underwater Sound Classification,NSF,1/1/15,6/30/16,50000,50000,Standard Grant,15030000,TIP,"Dir for Tech, Innovation, & Partnerships",TI,Translational Impacts,2015,0,0,0,0,0,0
1314136,1,,,,I-Corps:  Commercialization of a Phase-Selective Gelator for Oil Remediation,NSF,1/15/13,6/30/14,50000,50000,Standard Grant,15030000,TIP,"Dir for Tech, Innovation, & Partnerships",TI,Translational Impacts,2013,0,0,0,0,0,0
2230853,1,,,,"I-Corps:  Commercialization of a real-time, palm-size, low-cost, and wireless SARS-COV-II detector",NSF,8/1/22,7/31/24,50000,50000,Standard Grant,15030000,TIP,"Dir for Tech, Innovation, & Partnerships",TI,Translational Impacts,2022,0,0,0,0,0,0
1265264,1,,,,I-Corps:  Commercialization of a Tool Chain for Static Program Analysis,NSF,10/1/12,3/31/15,50000,50000,Standard Grant,15030000,TIP,"Dir for Tech, Innovation, & Partnerships",TI,Translational Impacts,2012,0,0,0,0,0,0
1158809,1,,,,I-Corps:  Commercialization of an Engineered Pyrolysis Blanket for the Economic Conversion of Forestry Residues to Soil Amendments and Energy Products,NSF,10/1/11,3/31/13,50000,50000,Standard Grant,15030000,TIP,"Dir for Tech, Innovation, & Partnerships",TI,Translational Impacts,2011,0,0,0,0,0,0
1612047,1,,,,I-Corps:  Commercialization of an Enzymatic Method for Biofilm Removal,NSF,12/1/15,11/30/16,50000,50000,Standard Grant,15030000,TIP,"Dir for Tech, Innovation, & Partnerships",TI,Translational Impacts,2016,0,0,0,0,0,0
1242377,1,,,,I-Corps:  Commercialization of Chirped-Pulse Fourier Transform THz Spectrometers for Gas Analysis,NSF,7/1/12,12/31/12,50000,50000,Standard Grant,15030000,TIP,"Dir for Tech, Innovation, & Partnerships",TI,Translational Impacts,2012,0,0,0,0,0,0
1358337,1,,,,I-Corps:  Commercialization of Distributed Active Microbial Fuel Cells (DA-MFCs) for Underwater Energy Harvest,NSF,10/1/13,10/31/14,50000,50000,Standard Grant,15030000,TIP,"Dir for Tech, Innovation, & Partnerships",TI,Translational Impacts,2013,0,0,0,0,0,0
1342631,1,,,,I-Corps:  Commercialization of enzyme platforms for biofuels production enhancement,NSF,7/1/13,12/31/13,50000,50000,Standard Grant,15030000,TIP,"Dir for Tech, Innovation, & Partnerships",TI,Translational Impacts,2013,0,0,0,0,0,0
1343554,1,,,,I-Corps:  Commercialization of Feedback Particle Filter for Target State Estimation,NSF,7/1/13,12/31/14,50000,50000,Standard Grant,15030000,TIP,"Dir for Tech, Innovation, & Partnerships",TI,Translational Impacts,2013,0,0,0,0,0,0
1338468,1,,,,I-Corps:  Commercialization of Genetic Identification Services for Invasive Aquatic Plant Management,NSF,4/15/13,3/31/14,50000,50000,Standard Grant,15030000,TIP,"Dir for Tech, Innovation, & Partnerships",TI,Translational Impacts,2013,0,0,0,0,0,0
1445740,1,,,,"I-Corps:  Commercialization of immobilized enzymes, processes and services",NSF,7/1/14,12/31/15,50000,50000,Standard Grant,15030000,TIP,"Dir for Tech, Innovation, & Partnerships",TI,Translational Impacts,2014,0,0,0,0,0,0
1404605,1,,,,I-Corps:  Commercialization of Immobilized Metal Affinity Chromatography Resins Based on Nanomaterials,NSF,1/1/14,6/30/14,50000,50000,Standard Grant,15030000,TIP,"Dir for Tech, Innovation, & Partnerships",TI,Translational Impacts,2014,0,0,0,0,0,0
1507354,1,,,,I-Corps:  Commercialization of injection molded nanostructured biomedical consumables,NSF,1/15/15,1/31/16,50000,50000,Standard Grant,15030000,TIP,"Dir for Tech, Innovation, & Partnerships",TI,Translational Impacts,2015,0,0,0,0,0,0
1513896,1,,,,I-Corps:  Commercialization of Lead-free Nanosolder Paste for Micro/Nano-Electronics Assembly and Packaging,NSF,1/15/15,6/30/16,50000,50000,Standard Grant,15030000,TIP,"Dir for Tech, Innovation, & Partnerships",TI,Translational Impacts,2015,0,0,0,0,0,0
1334092,1,,,,I-Corps:  Commercialization of Lower Body Robotic Exoskeletons for Gait Retraining,NSF,5/1/13,10/31/13,50000,50000,Standard Grant,15030000,TIP,"Dir for Tech, Innovation, & Partnerships",TI,Translational Impacts,2013,0,0,0,0,0,0
1506772,1,,,,I-Corps:  Commercialization of Microgrid Controllers,NSF,11/15/14,4/30/16,50000,50000,Standard Grant,15030000,TIP,"Dir for Tech, Innovation, & Partnerships",TI,Translational Impacts,2015,0,0,0,0,0,0
1237240,1,,,,I-Corps:  Commercialization of new anion-sensing materials,NSF,3/15/12,8/31/13,50000,50000,Standard Grant,15030000,TIP,"Dir for Tech, Innovation, & Partnerships",TI,Translational Impacts,2012,0,0,0,0,0,0
1442435,1,,,,I-Corps:  Commercialization of Optimized Microbial Solutions,NSF,7/1/14,12/31/14,50000,50000,Standard Grant,15030000,TIP,"Dir for Tech, Innovation, & Partnerships",TI,Translational Impacts,2014,0,0,0,0,0,0
1462849,1,,,,I-Corps:  Commercialization of Portable Sensor for Crop Disease Detection,NSF,11/1/14,4/30/16,50000,50000,Standard Grant,15030000,TIP,"Dir for Tech, Innovation, & Partnerships",TI,Translational Impacts,2014,0,0,0,0,0,0
1312667,1,,,,I-Corps:  Commercialization of Privacy Preserving Secure Data Exchange Technology,NSF,2/15/13,7/31/13,50000,50000,Standard Grant,15030000,TIP,"Dir for Tech, Innovation, & Partnerships",TI,Translational Impacts,2013,0,0,0,0,0,0
1443530,1,,,,I-Corps:  Commercialization of Radio-Carbon Analyzer for Biomedical Applications,NSF,7/1/14,12/31/14,50000,50000,Standard Grant,15030000,TIP,"Dir for Tech, Innovation, & Partnerships",TI,Translational Impacts,2014,0,0,0,0,0,0
1357555,1,,,,I-Corps:  Commercialization of Ribosomal RNA Sequence Evolutionary Conservation as a Guide for Target Sites of New Antibiotics,NSF,10/1/13,3/31/14,50000,50000,Standard Grant,15030000,TIP,"Dir for Tech, Innovation, & Partnerships",TI,Translational Impacts,2013,0,0,0,0,0,0
1343837,1,,,,I-Corps:  Commercialization of scour monitoring systems,NSF,7/1/13,6/30/14,50000,50000,Standard Grant,15030000,TIP,"Dir for Tech, Innovation, & Partnerships",TI,Translational Impacts,2013,0,0,0,0,0,0
1560913,1,,,,I-Corps:  Commercialization of Seat Belt Retrofit,NSF,11/1/15,4/30/16,50000,50000,Standard Grant,15030000,TIP,"Dir for Tech, Innovation, & Partnerships",TI,Translational Impacts,2015,0,0,0,0,0,0
1357625,1,,,,I-Corps:  Commercialization of the Video Collaboratory,NSF,1/1/14,6/30/15,50000,50000,Standard Grant,15030000,TIP,"Dir for Tech, Innovation, & Partnerships",TI,Translational Impacts,2013,0,0,0,0,0,0
1447218,1,,,,I-Corps:  Commercialization of Virtual Engineering Laboratories,NSF,7/1/14,12/31/14,50000,50000,Standard Grant,15030000,TIP,"Dir for Tech, Innovation, & Partnerships",TI,Translational Impacts,2014,0,0,0,0,0,0
1940068,1,,,,I-Corps:  Commercialization Plan for a High Performance Piezoelectric Pneumatic Valve,NSF,8/15/19,1/31/22,50000,50000,Standard Grant,15030000,TIP,"Dir for Tech, Innovation, & Partnerships",TI,Translational Impacts,2019,0,0,0,0,0,0
1342107,1,,,,I-Corps:  Commercialization Study of Context-aware Security and Privacy Techniques for RFID Applications,NSF,8/1/13,1/31/15,50000,50000,Standard Grant,15030000,TIP,"Dir for Tech, Innovation, & Partnerships",TI,Translational Impacts,2013,0,0,0,0,0,0
1449506,1,,,,I-Corps:  Commercializing a Sulfur-Tolerant JP-8 Fuel Converter,NSF,7/1/14,6/30/15,50000,50000,Standard Grant,15030000,TIP,"Dir for Tech, Innovation, & Partnerships",TI,Translational Impacts,2014,0,0,0,0,0,0
1237318,1,,,,I-Corps:  Commercializing Communication Science:  Weather Disaster Messaging Systems,NSF,3/15/12,8/31/12,50000,50000,Standard Grant,15030000,TIP,"Dir for Tech, Innovation, & Partnerships",TI,Translational Impacts,2012,0,0,0,0,0,0
1339552,1,,,,I-Corps:  Commercializing the Integration of Human and Artificial Intelligence for Large Scale Multimedia Analysis,NSF,5/1/13,10/31/13,50000,50000,Standard Grant,15030000,TIP,"Dir for Tech, Innovation, & Partnerships",TI,Translational Impacts,2013,0,0,0,0,0,0
1342156,1,,,,I-Corps:  Compiler Technology for Modern Many-core Architectures,NSF,7/1/13,6/30/14,50000,50000,Standard Grant,15030000,TIP,"Dir for Tech, Innovation, & Partnerships",TI,Translational Impacts,2013,0,0,0,0,0,0
2205797,1,,,,I-Corps:  Computational Synthesis of 3D Printed Composite Lattice Structures,NSF,3/15/22,8/31/23,50000,50000,Standard Grant,15030000,TIP,"Dir for Tech, Innovation, & Partnerships",TI,Translational Impacts,2022,0,0,0,0,0,0
1157882,1,,,,I-Corps:  Concentric Technology,NSF,10/1/11,3/31/13,50000,50000,Standard Grant,15030000,TIP,"Dir for Tech, Innovation, & Partnerships",TI,Translational Impacts,2011,0,0,0,0,0,0
1639266,1,,,,I-Corps:  Conceptualizing and Validating an Occupant-aware Predictive Control System,NSF,5/1/16,5/31/17,50000,50000,Standard Grant,15030000,TIP,"Dir for Tech, Innovation, & Partnerships",TI,Translational Impacts,2016,0,0,0,0,0,0
2232663,1,,,,I-Corps:  Conductive hydrogel that can be applied to accelerate wound healing for diabetic patients with foot ulcers,NSF,8/1/22,7/31/23,50000,50000,Standard Grant,15030000,TIP,"Dir for Tech, Innovation, & Partnerships",TI,Translational Impacts,2022,0,0,0,0,0,0
1903673,1,,,,I-Corps:  Connected digital health platform with integrated delivery model to improve patient adherence to health goals using insights from data science and behavioral science,NSF,12/1/18,5/31/21,50000,50000,Standard Grant,15030000,TIP,"Dir for Tech, Innovation, & Partnerships",TI,Translational Impacts,2019,0,0,0,0,0,0
2154303,1,,,,I-Corps:  Connected Rapid Innovation Software System to meet Medtech Development Needs,NSF,4/1/22,12/31/23,50000,50000,Standard Grant,15030000,TIP,"Dir for Tech, Innovation, & Partnerships",TI,Translational Impacts,2021,0,0,0,0,0,0
1445211,1,,,,I-Corps:  Constructing an Artificial Reef to Improve the Marine Ecosystem,NSF,7/1/14,4/30/15,50000,50000,Standard Grant,15030000,TIP,"Dir for Tech, Innovation, & Partnerships",TI,Translational Impacts,2014,0,0,0,0,0,0
2023412,1,,,,I-Corps:  Consumer-based infrastructure for Kitchen Internet of Things (IoT),NSF,7/15/20,7/31/23,50000,50000,Standard Grant,15030000,TIP,"Dir for Tech, Innovation, & Partnerships",TI,Translational Impacts,2020,0,0,0,0,0,0
2228128,1,,,,I-Corps:  Context-specific scientific simulation models to mitigate wildfire risks,NSF,7/1/22,6/30/23,50000,50000,Standard Grant,15030000,TIP,"Dir for Tech, Innovation, & Partnerships",TI,Translational Impacts,2022,0,0,0,0,0,0
2211472,1,,,,I-Corps:  Control of invasive ants using an environmentally friendly bait approach,NSF,4/1/22,3/31/23,50000,50000,Standard Grant,15030000,TIP,"Dir for Tech, Innovation, & Partnerships",TI,Translational Impacts,2022,0,0,0,0,0,0
1357967,1,,,,I-Corps:  Controlled Membranes for Industrial Applications,NSF,10/1/13,3/31/15,50000,50000,Standard Grant,15030000,TIP,"Dir for Tech, Innovation, & Partnerships",TI,Translational Impacts,2013,0,0,0,0,0,0
1546683,1,,,,I-Corps:  Convenient Visible and UV Laser Sources Using Nonlinear Conversion,NSF,7/1/15,12/31/15,50000,50000,Standard Grant,15030000,TIP,"Dir for Tech, Innovation, & Partnerships",TI,Translational Impacts,2015,0,0,0,0,0,0
1261961,1,,,,I-Corps:  Coo-e Coordinator Commercialization,NSF,10/1/12,3/31/13,50000,50000,Standard Grant,15030000,TIP,"Dir for Tech, Innovation, & Partnerships",TI,Translational Impacts,2012,0,0,0,0,0,0
1640984,1,,,,I-Corps:  Cool Stride : Novel Technology to Improve Amputees Prosthetic Wearing,NSF,5/15/16,10/31/16,50000,50000,Standard Grant,15030000,TIP,"Dir for Tech, Innovation, & Partnerships",TI,Translational Impacts,2016,0,0,0,0,0,0
2330117,1,,,,I-Corps:  Cooling catheter to improve intracerebral hemorrhage recovery,NSF,5/15/23,4/30/24,50000,50000,Standard Grant,15030000,TIP,"Dir for Tech, Innovation, & Partnerships",TI,Translational Impacts,2023,0,0,0,0,0,0
1444327,1,,,,I-Corps:  Cortisense - A point of care sensor for measurement of stress,NSF,7/1/14,12/31/15,50000,50000,Standard Grant,15030000,TIP,"Dir for Tech, Innovation, & Partnerships",TI,Translational Impacts,2014,0,0,0,0,0,0
1852940,1,,,,I-Corps:  Costumer Discovery for Demand-responsive Transverse Rumble Strips,NSF,9/15/18,2/28/19,50000,50000,Standard Grant,15030000,TIP,"Dir for Tech, Innovation, & Partnerships",TI,Translational Impacts,2018,0,0,0,0,0,0
